"year","adm1","adm1_code","adm2","adm2_code","adm3","adm3_code","type","class1","class2","unit","value"
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Dongbu-myeon",38090320,"mortality","All causes","male","per 100k population",16
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Dongbu-myeon",38090320,"mortality","All causes","female","per 100k population",27
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Nambu-myeon",38090330,"mortality","All causes","total","per 100k population",25
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Nambu-myeon",38090330,"mortality","All causes","male","per 100k population",15
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Nambu-myeon",38090330,"mortality","All causes","female","per 100k population",10
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Geoje-myeon",38090340,"mortality","All causes","total","per 100k population",84
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Geoje-myeon",38090340,"mortality","All causes","male","per 100k population",39
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Geoje-myeon",38090340,"mortality","All causes","female","per 100k population",45
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Dundeok-myeon",38090350,"mortality","All causes","total","per 100k population",41
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Dundeok-myeon",38090350,"mortality","All causes","male","per 100k population",17
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Dundeok-myeon",38090350,"mortality","All causes","female","per 100k population",24
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Sadeung-myeon",38090360,"mortality","All causes","total","per 100k population",89
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Sadeung-myeon",38090360,"mortality","All causes","male","per 100k population",52
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Sadeung-myeon",38090360,"mortality","All causes","female","per 100k population",37
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Yeoncho-myeon",38090370,"mortality","All causes","total","per 100k population",61
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Yeoncho-myeon",38090370,"mortality","All causes","male","per 100k population",32
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Yeoncho-myeon",38090370,"mortality","All causes","female","per 100k population",29
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Hacheong-myeon",38090380,"mortality","All causes","total","per 100k population",55
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Hacheong-myeon",38090380,"mortality","All causes","male","per 100k population",28
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Hacheong-myeon",38090380,"mortality","All causes","female","per 100k population",27
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Jangmok-myeon",38090390,"mortality","All causes","total","per 100k population",63
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Jangmok-myeon",38090390,"mortality","All causes","male","per 100k population",34
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Jangmok-myeon",38090390,"mortality","All causes","female","per 100k population",29
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Neungpo-dong",38090530,"mortality","All causes","total","per 100k population",64
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Neungpo-dong",38090530,"mortality","All causes","male","per 100k population",33
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Neungpo-dong",38090530,"mortality","All causes","female","per 100k population",31
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Aju-dong",38090540,"mortality","All causes","total","per 100k population",72
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Aju-dong",38090540,"mortality","All causes","male","per 100k population",40
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Aju-dong",38090540,"mortality","All causes","female","per 100k population",32
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Okpo 1(il)-dong",38090550,"mortality","All causes","total","per 100k population",28
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Okpo 1(il)-dong",38090550,"mortality","All causes","male","per 100k population",15
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Okpo 1(il)-dong",38090550,"mortality","All causes","female","per 100k population",13
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Okpo 2(i)-dong",38090560,"mortality","All causes","total","per 100k population",86
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Okpo 2(i)-dong",38090560,"mortality","All causes","male","per 100k population",55
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Okpo 2(i)-dong",38090560,"mortality","All causes","female","per 100k population",31
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Jangpyeong-dong",38090570,"mortality","All causes","total","per 100k population",48
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Jangpyeong-dong",38090570,"mortality","All causes","male","per 100k population",30
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Jangpyeong-dong",38090570,"mortality","All causes","female","per 100k population",18
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Gohyeon-dong",38090580,"mortality","All causes","total","per 100k population",125
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Gohyeon-dong",38090580,"mortality","All causes","male","per 100k population",64
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Gohyeon-dong",38090580,"mortality","All causes","female","per 100k population",61
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Sangmun-dong",38090590,"mortality","All causes","total","per 100k population",76
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Sangmun-dong",38090590,"mortality","All causes","male","per 100k population",32
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Sangmun-dong",38090590,"mortality","All causes","female","per 100k population",44
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Suyang-dong",38090600,"mortality","All causes","total","per 100k population",64
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Suyang-dong",38090600,"mortality","All causes","male","per 100k population",33
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Suyang-dong",38090600,"mortality","All causes","female","per 100k population",31
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Jangseungpo-dong",38090610,"mortality","All causes","total","per 100k population",37
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Jangseungpo-dong",38090610,"mortality","All causes","male","per 100k population",20
2020,"Gyeongsangnam-do",38,"Geoje-si",38090,"Jangseungpo-dong",38090610,"mortality","All causes","female","per 100k population",17
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Mulgeum-eup",38100120,"mortality","All causes","total","per 100k population",360
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Mulgeum-eup",38100120,"mortality","All causes","male","per 100k population",179
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Mulgeum-eup",38100120,"mortality","All causes","female","per 100k population",181
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Dong-myeon",38100310,"mortality","All causes","total","per 100k population",131
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Dong-myeon",38100310,"mortality","All causes","male","per 100k population",76
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Dong-myeon",38100310,"mortality","All causes","female","per 100k population",55
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Wondong-myeon",38100320,"mortality","All causes","total","per 100k population",43
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Wondong-myeon",38100320,"mortality","All causes","male","per 100k population",21
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Wondong-myeon",38100320,"mortality","All causes","female","per 100k population",22
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Sangbuk-myeon",38100330,"mortality","All causes","total","per 100k population",147
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Sangbuk-myeon",38100330,"mortality","All causes","male","per 100k population",82
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Sangbuk-myeon",38100330,"mortality","All causes","female","per 100k population",65
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Habuk-myeon",38100340,"mortality","All causes","total","per 100k population",90
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Habuk-myeon",38100340,"mortality","All causes","male","per 100k population",48
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Habuk-myeon",38100340,"mortality","All causes","female","per 100k population",42
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Samseong-dong",38100520,"mortality","All causes","total","per 100k population",147
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Samseong-dong",38100520,"mortality","All causes","male","per 100k population",81
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Samseong-dong",38100520,"mortality","All causes","female","per 100k population",66
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Gangseo-dong",38100530,"mortality","All causes","total","per 100k population",49
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Gangseo-dong",38100530,"mortality","All causes","male","per 100k population",24
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Gangseo-dong",38100530,"mortality","All causes","female","per 100k population",25
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Seochang-dong",38100540,"mortality","All causes","total","per 100k population",156
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Seochang-dong",38100540,"mortality","All causes","male","per 100k population",88
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Seochang-dong",38100540,"mortality","All causes","female","per 100k population",68
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Soju-dong",38100550,"mortality","All causes","total","per 100k population",113
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Soju-dong",38100550,"mortality","All causes","male","per 100k population",58
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Soju-dong",38100550,"mortality","All causes","female","per 100k population",55
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Pyeongsan-dong",38100560,"mortality","All causes","total","per 100k population",204
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Pyeongsan-dong",38100560,"mortality","All causes","male","per 100k population",120
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Pyeongsan-dong",38100560,"mortality","All causes","female","per 100k population",84
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Deokgye-dong",38100570,"mortality","All causes","total","per 100k population",86
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Deokgye-dong",38100570,"mortality","All causes","male","per 100k population",50
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Deokgye-dong",38100570,"mortality","All causes","female","per 100k population",36
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Jungang-dong",38100580,"mortality","All causes","total","per 100k population",106
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Jungang-dong",38100580,"mortality","All causes","male","per 100k population",59
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Jungang-dong",38100580,"mortality","All causes","female","per 100k population",47
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Yangju-dong",38100590,"mortality","All causes","total","per 100k population",143
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Yangju-dong",38100590,"mortality","All causes","male","per 100k population",82
2020,"Gyeongsangnam-do",38,"Yangsan-si",38100,"Yangju-dong",38100590,"mortality","All causes","female","per 100k population",61
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Dong-eup",38111110,"mortality","All causes","total","per 100k population",163
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Dong-eup",38111110,"mortality","All causes","total","per 100k population",163
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Dong-eup",38111110,"mortality","All causes","male","per 100k population",96
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Dong-eup",38111110,"mortality","All causes","male","per 100k population",96
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Dong-eup",38111110,"mortality","All causes","female","per 100k population",67
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Dong-eup",38111110,"mortality","All causes","female","per 100k population",67
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Buk-myeon",38111310,"mortality","All causes","total","per 100k population",225
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Buk-myeon",38111310,"mortality","All causes","total","per 100k population",225
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Buk-myeon",38111310,"mortality","All causes","male","per 100k population",120
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Buk-myeon",38111310,"mortality","All causes","male","per 100k population",120
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Buk-myeon",38111310,"mortality","All causes","female","per 100k population",105
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Buk-myeon",38111310,"mortality","All causes","female","per 100k population",105
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Daesan-myeon",38111320,"mortality","All causes","total","per 100k population",99
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Daesan-myeon",38111320,"mortality","All causes","total","per 100k population",99
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Daesan-myeon",38111320,"mortality","All causes","male","per 100k population",46
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Daesan-myeon",38111320,"mortality","All causes","male","per 100k population",46
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Daesan-myeon",38111320,"mortality","All causes","female","per 100k population",53
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Daesan-myeon",38111320,"mortality","All causes","female","per 100k population",53
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Uichang-dong",38111510,"mortality","All causes","total","per 100k population",209
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Uichang-dong",38111510,"mortality","All causes","total","per 100k population",209
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Uichang-dong",38111510,"mortality","All causes","male","per 100k population",124
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Uichang-dong",38111510,"mortality","All causes","male","per 100k population",124
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Uichang-dong",38111510,"mortality","All causes","female","per 100k population",85
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Uichang-dong",38111510,"mortality","All causes","female","per 100k population",85
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Pallyong-dong",38111520,"mortality","All causes","total","per 100k population",147
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Pallyong-dong",38111520,"mortality","All causes","total","per 100k population",147
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Pallyong-dong",38111520,"mortality","All causes","male","per 100k population",69
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Pallyong-dong",38111520,"mortality","All causes","male","per 100k population",69
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Pallyong-dong",38111520,"mortality","All causes","female","per 100k population",78
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Pallyong-dong",38111520,"mortality","All causes","female","per 100k population",78
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Myeonggok-dong",38111530,"mortality","All causes","total","per 100k population",221
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Myeonggok-dong",38111530,"mortality","All causes","total","per 100k population",221
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Myeonggok-dong",38111530,"mortality","All causes","male","per 100k population",116
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Myeonggok-dong",38111530,"mortality","All causes","male","per 100k population",116
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Myeonggok-dong",38111530,"mortality","All causes","female","per 100k population",105
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Myeonggok-dong",38111530,"mortality","All causes","female","per 100k population",105
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Bongnim-dong",38111540,"mortality","All causes","total","per 100k population",156
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Bongnim-dong",38111540,"mortality","All causes","total","per 100k population",156
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Bongnim-dong",38111540,"mortality","All causes","male","per 100k population",85
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Bongnim-dong",38111540,"mortality","All causes","male","per 100k population",85
2020,"Gyeongsangnam-do",38,"Uichang-gu Changwon-si",38111,"Bongnim-dong",38111540,"mortality","All causes","female","per 100k population",71
2020,"Gyeongsangnam-do",38,"Uichang-gu",38111,"Bongnim-dong",38111540,"mortality","All causes","female","per 100k population",71
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Bansong-dong",38112510,"mortality","All causes","total","per 100k population",143
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Bansong-dong",38112510,"mortality","All causes","total","per 100k population",143
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Bansong-dong",38112510,"mortality","All causes","male","per 100k population",74
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Bansong-dong",38112510,"mortality","All causes","male","per 100k population",74
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Bansong-dong",38112510,"mortality","All causes","female","per 100k population",69
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Bansong-dong",38112510,"mortality","All causes","female","per 100k population",69
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Jungang-dong",38112520,"mortality","All causes","total","per 100k population",85
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Jungang-dong",38112520,"mortality","All causes","total","per 100k population",85
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Jungang-dong",38112520,"mortality","All causes","male","per 100k population",52
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Jungang-dong",38112520,"mortality","All causes","male","per 100k population",52
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Jungang-dong",38112520,"mortality","All causes","female","per 100k population",33
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Jungang-dong",38112520,"mortality","All causes","female","per 100k population",33
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Sangnam-dong",38112530,"mortality","All causes","total","per 100k population",90
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Sangnam-dong",38112530,"mortality","All causes","total","per 100k population",90
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Sangnam-dong",38112530,"mortality","All causes","male","per 100k population",50
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Sangnam-dong",38112530,"mortality","All causes","male","per 100k population",50
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Sangnam-dong",38112530,"mortality","All causes","female","per 100k population",40
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Sangnam-dong",38112530,"mortality","All causes","female","per 100k population",40
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Sapa-dong",38112540,"mortality","All causes","total","per 100k population",162
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Sapa-dong",38112540,"mortality","All causes","total","per 100k population",162
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Sapa-dong",38112540,"mortality","All causes","male","per 100k population",86
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Sapa-dong",38112540,"mortality","All causes","male","per 100k population",86
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Sapa-dong",38112540,"mortality","All causes","female","per 100k population",76
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Sapa-dong",38112540,"mortality","All causes","female","per 100k population",76
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Gaeumjeong-dong",38112550,"mortality","All causes","total","per 100k population",134
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Gaeumjeong-dong",38112550,"mortality","All causes","total","per 100k population",134
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Gaeumjeong-dong",38112550,"mortality","All causes","male","per 100k population",75
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Gaeumjeong-dong",38112550,"mortality","All causes","male","per 100k population",75
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Gaeumjeong-dong",38112550,"mortality","All causes","female","per 100k population",59
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Gaeumjeong-dong",38112550,"mortality","All causes","female","per 100k population",59
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Seongju-dong",38112560,"mortality","All causes","total","per 100k population",84
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Seongju-dong",38112560,"mortality","All causes","total","per 100k population",84
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Seongju-dong",38112560,"mortality","All causes","male","per 100k population",43
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Seongju-dong",38112560,"mortality","All causes","male","per 100k population",43
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Seongju-dong",38112560,"mortality","All causes","female","per 100k population",41
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Seongju-dong",38112560,"mortality","All causes","female","per 100k population",41
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Ungnam-dong",38112570,"mortality","All causes","total","per 100k population",45
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Ungnam-dong",38112570,"mortality","All causes","total","per 100k population",45
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Ungnam-dong",38112570,"mortality","All causes","male","per 100k population",29
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Ungnam-dong",38112570,"mortality","All causes","male","per 100k population",29
2020,"Gyeongsangnam-do",38,"Seongsan-gu Changwon-si",38112,"Ungnam-dong",38112570,"mortality","All causes","female","per 100k population",16
2020,"Gyeongsangnam-do",38,"Seongsan-gu",38112,"Ungnam-dong",38112570,"mortality","All causes","female","per 100k population",16
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Gusan-myeon",38113310,"mortality","All causes","total","per 100k population",63
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Gusan-myeon",38113310,"mortality","All causes","total","per 100k population",63
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Gusan-myeon",38113310,"mortality","All causes","male","per 100k population",33
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Gusan-myeon",38113310,"mortality","All causes","male","per 100k population",33
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Gusan-myeon",38113310,"mortality","All causes","female","per 100k population",30
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Gusan-myeon",38113310,"mortality","All causes","female","per 100k population",30
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Jindong-myeon",38113320,"mortality","All causes","total","per 100k population",94
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Jindong-myeon",38113320,"mortality","All causes","total","per 100k population",94
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Jindong-myeon",38113320,"mortality","All causes","male","per 100k population",58
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Jindong-myeon",38113320,"mortality","All causes","male","per 100k population",58
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Jindong-myeon",38113320,"mortality","All causes","female","per 100k population",36
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Jindong-myeon",38113320,"mortality","All causes","female","per 100k population",36
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Jinbuk-myeon",38113330,"mortality","All causes","total","per 100k population",52
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Jinbuk-myeon",38113330,"mortality","All causes","total","per 100k population",52
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Jinbuk-myeon",38113330,"mortality","All causes","male","per 100k population",24
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Jinbuk-myeon",38113330,"mortality","All causes","male","per 100k population",24
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Jinbuk-myeon",38113330,"mortality","All causes","female","per 100k population",28
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Jinbuk-myeon",38113330,"mortality","All causes","female","per 100k population",28
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Jinjeon-myeon",38113340,"mortality","All causes","total","per 100k population",72
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Jinjeon-myeon",38113340,"mortality","All causes","total","per 100k population",72
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Jinjeon-myeon",38113340,"mortality","All causes","male","per 100k population",41
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Jinjeon-myeon",38113340,"mortality","All causes","male","per 100k population",41
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Jinjeon-myeon",38113340,"mortality","All causes","female","per 100k population",31
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Jinjeon-myeon",38113340,"mortality","All causes","female","per 100k population",31
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Hyeon-dong",38113510,"mortality","All causes","total","per 100k population",86
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Hyeon-dong",38113510,"mortality","All causes","total","per 100k population",86
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Hyeon-dong",38113510,"mortality","All causes","male","per 100k population",51
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Hyeon-dong",38113510,"mortality","All causes","male","per 100k population",51
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Hyeon-dong",38113510,"mortality","All causes","female","per 100k population",35
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Hyeon-dong",38113510,"mortality","All causes","female","per 100k population",35
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Gapo-dong",38113520,"mortality","All causes","total","per 100k population",6
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Gapo-dong",38113520,"mortality","All causes","total","per 100k population",6
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Gapo-dong",38113520,"mortality","All causes","male","per 100k population",3
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Gapo-dong",38113520,"mortality","All causes","male","per 100k population",3
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Gapo-dong",38113520,"mortality","All causes","female","per 100k population",3
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Gapo-dong",38113520,"mortality","All causes","female","per 100k population",3
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Woryeong-dong",38113530,"mortality","All causes","total","per 100k population",179
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Woryeong-dong",38113530,"mortality","All causes","total","per 100k population",179
2020,"Gyeongsangnam-do",38,"Masanhappo-gu Changwon-si",38113,"Woryeong-dong",38113530,"mortality","All causes","male","per 100k population",100
2020,"Gyeongsangnam-do",38,"Masanhappo-gu",38113,"Woryeong-dong",38113530,"mortality","All causes","male","per 100k population",100
